0,0,0.7,0,0.3,0.,0.,0.,0.,0.,0.,0.
0,-3,0,0,0,0,0,0,0,0,0,0
-2,0,0,0,0,0,0,0,0,0,0,0
0,0,6.,0,5.75,1.5000000000000004,0.375,0.84375,0.7500000000000001,0.11250000000000002,0.08437499999999999,0.31640625
0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.125,0,4.875,0.15187499999999998,0.17437499999999997,1.8018750000000003,0.034171875,0.023540625,0.081084375,1.396453125
-5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,-5,0,0,0,0,0,0,0,0,0,0
